TSIC,Code,Product,Unit,Year,Month,"Begin month
inventory",Production,Domestic,Export,Total,"Shipment value
(thousand baht)","Month-end 
inventory",Capacity
10751,010,Frozen prepared food,ton,2021,11,"1,328","6,617","4,351","1,798","6,148","812,764","1,784","10,796"
10751,010,Frozen prepared food,ton,2021,12,"1,784","6,800","5,065","1,795","6,860","910,865","1,975","10,796"
10751,010,Frozen prepared food,ton,2022,1,"1,975","6,574","5,963","1,223","7,186","923,946","1,358","10,796"
10751,010,Frozen prepared food,ton,2022,2,"1,358","6,248","4,659","1,534","6,193","786,228","1,398","10,796"
10751,010,Frozen prepared food,ton,2022,3,"1,398","7,302","5,543","1,673","7,216","875,465","1,589","10,796"
10751,010,Frozen prepared food,ton,2022,4,"1,589","7,182","5,410","1,632","7,041","920,948","1,556","10,796"
10751,010,Frozen prepared food,ton,2022,5,"1,556","7,387","5,374","1,937","7,311","954,404","1,693","10,796"
10751,010,Frozen prepared food,ton,2022,6,"1,693","7,264","5,309","1,645","6,954","1,122,662","1,982","10,796"
10751,010,Frozen prepared food,ton,2022,7,"1,982","7,481","5,847","1,991","7,838","1,057,660","1,579","10,796"
10751,010,Frozen prepared food,ton,2022,8,"1,579","7,591","5,574","1,898","7,472","1,014,237","1,771","10,796"
10751,010,Frozen prepared food,ton,2022,9,"1,771","7,419","5,572","1,905","7,476","1,025,969","1,763","10,796"
10751,010,Frozen prepared food,ton,2022,10,"1,763","7,460","5,472","1,796","7,268","1,020,370","1,625","10,796"
10751,010,Frozen prepared food,ton,2022,11,"1,625","7,350","5,414","1,630","7,044","969,529","2,165","10,796"
10751,010,Frozen prepared food,ton,2022,12,"2,165","7,654","5,791","1,612","7,403","999,012","1,764","10,796"
10751,010,Frozen prepared food,ton,2023,1,"1,764","6,894","5,451","1,139","6,591","900,139","1,867","11,399"
10751,010,Frozen prepared food,ton,2023,2,"1,867","6,505","4,876","1,257","6,134","846,427","1,999","11,399"
10751,010,Frozen prepared food,ton,2023,3,"1,999","7,415","5,456","1,325","6,782","927,510","1,773","11,399"
10751,010,Frozen prepared food,ton,2023,4,"1,773","7,673","6,455","1,216","7,671","1,045,887","1,535","11,399"
10751,010,Frozen prepared food,ton,2023,5,"1,535","8,210","6,293","1,575","7,868","1,095,294","1,728","11,399"
10751,010,Frozen prepared food,ton,2023,6,"1,728","7,904","5,880","1,930","7,810","1,172,426","2,028","11,399"
10751,010,Frozen prepared food,ton,2023,7,"2,077","8,021","6,120","1,791","7,912","1,114,459","2,190","11,399"
10751,010,Frozen prepared food,ton,2023,8,"2,190","7,742","5,834","1,886","7,720","1,080,136","2,203","11,399"
10751,010,Frozen prepared food,ton,2023,9,"2,203","7,530","5,517","1,572","7,089","1,022,870","2,608","11,399"
10751,010,Frozen prepared food,ton,2023,10,"2,608","7,254","5,783","2,071","7,854","1,161,410","1,935","11,399"
10751,010,Frozen prepared food,ton,2023,11,"1,935","8,091","5,754","1,966","7,720","1,103,896","2,207","11,399"
10751,010,Frozen prepared food,ton,2023,12,"2,207","7,285","5,396","1,939","7,335","1,041,234","2,130","11,399"
10751,010,Frozen prepared food,ton,2024,1,"2,130","7,990","6,049","1,954","8,004","1,049,389","2,148","11,399"
10751,010,Frozen prepared food,ton,2024,2,"2,148","7,326","5,711","1,907","7,618","988,832","1,888","11,399"
10751,010,Frozen prepared food,ton,2024,3,"1,888","7,538","5,888","1,868","7,756","1,086,952","1,764","11,399"
10751,010,Frozen prepared food,ton,2024,4,"1,764","7,920","6,525","1,800","8,324","1,136,543","1,466","11,399"
10751,010,Frozen prepared food,ton,2024,5,"1,466","8,144","6,130","1,936","8,066","1,113,618","1,672","11,399"
10751,010,Frozen prepared food,ton,2024,6,"1,672","7,635","5,676","2,159","7,834","1,110,095","1,328","11,399"
10751,010,Frozen prepared food,ton,2024,7,"1,328","7,821","6,011","2,098","8,109","1,120,795","1,406","11,399"
10751,010,Frozen prepared food,ton,2024,8,"1,406","8,002","6,052","1,757","7,809","1,093,848","1,726","11,399"
10751,010,Frozen prepared food,ton,2024,9,"1,726","7,614","5,890","2,171","8,060","1,099,123","1,423","11,399"
10751,010,Frozen prepared food,ton,2024,10,"1,423","8,458","6,635","1,994","8,629","1,203,476","1,354","11,463"
10751,010,Frozen prepared food,ton,2024,11,"1,354","8,307","6,047","2,171","8,218","1,128,126","1,588","11,463"
10751,010,Frozen prepared food,ton,2024,12,"1,588","8,178","6,544","1,657","8,201","1,092,757","1,674","11,463"
10751,010,Frozen prepared food,ton,2025,1,"1,674","8,072","6,356","1,916","8,272","1,128,146","1,528","11,463"
10751,010,Frozen prepared food,ton,2025,2,"1,528","7,487","5,716","1,807","7,523","1,059,280","1,603","11,463"
10751,010,Frozen prepared food,ton,2025,3,"1,603","8,663","6,776","2,081","8,857","1,241,507","1,548","11,463"
10751,010,Frozen prepared food,ton,2025,4,"1,548","8,323","6,791","1,707","8,498","1,152,019","1,456","11,463"
10751,010,Frozen prepared food,ton,2025,5,1456.405,8836.618,7036.715,1807.623,8844.338,1279393.139,1629.16,11463
10751,010,Frozen prepared food,ton,2025,6,1629.16,8206.753,6403.64,2040.76,8444.4,1242360.425,1510.267,11463
10772,010,Table condiments,liter,2021,1,"5,878,364","7,327,537","7,928,242","1,463,784","9,392,026","443,544","5,379,283","14,905,660"
10772,010,Table condiments,liter,2021,2,"5,379,283","7,657,136","6,351,747","1,588,098","7,939,845","381,014","6,611,119","14,865,327"
10772,010,Table condiments,liter,2021,3,"6,611,119","11,513,871","8,570,636","1,955,978","10,526,614","475,459","9,348,347","15,129,929"
10772,010,Table condiments,liter,2021,4,"9,348,347","7,437,094","6,240,676","1,588,255","7,828,931","372,990","10,911,749","15,105,330"
10772,010,Table condiments,liter,2021,5,"10,911,749","7,510,930","6,275,384","1,806,043","8,081,427","356,055","11,747,542","15,450,496"
10772,010,Table condiments,liter,2021,6,"11,747,542","6,878,965","7,011,103","2,075,862","9,086,965","408,832","10,758,158","15,479,129"
10772,010,Table condiments,liter,2021,7,"10,758,158","6,678,014","6,561,153","2,349,145","8,910,298","424,181","9,956,891","15,234,917"
10772,010,Table condiments,liter,2021,8,"9,956,891","6,384,302","6,827,633","1,835,508","8,663,140","413,112","9,102,361","15,100,414"
10772,010,Table condiments,liter,2021,9,"9,102,361","7,352,410","7,496,435","2,131,777","9,628,212","429,793","8,495,365","15,398,081"
10772,010,Table condiments,liter,2021,10,"8,495,365","8,097,525","8,042,990","2,640,538","10,683,528","467,349","7,786,441","15,635,159"
10772,010,Table condiments,liter,2021,11,"7,786,441","9,532,573","7,866,829","2,586,836","10,453,665","533,553","8,195,294","16,124,393"
10772,010,Table condiments,liter,2021,12,"8,195,294","8,852,230","8,665,872","3,182,624","11,848,496","544,736","6,822,746","15,678,069"
10772,010,Table condiments,liter,2022,1,"6,822,746","8,702,945","6,827,440","3,022,576","9,850,016","425,803","6,972,034","15,741,937"
10772,010,Table condiments,liter,2022,2,"6,972,034","8,762,046","5,426,305","3,828,658","9,254,963","572,348","7,755,678","15,682,776"
10772,010,Table condiments,liter,2022,3,"7,755,678","11,529,642","7,527,549","3,446,576","10,974,125","643,696","9,589,415","15,930,307"
10772,010,Table condiments,liter,2022,4,"9,589,415","6,994,948","5,918,962","3,141,328","9,060,290","584,579","8,373,969","14,805,235"
10772,010,Table condiments,liter,2022,5,"8,373,969","8,033,044","5,686,861","3,265,274","8,952,135","599,418","8,824,189","15,511,503"
10772,010,Table condiments,liter,2022,6,"8,824,189","7,665,568","6,073,501","3,549,107","9,622,608","618,012","7,997,777","15,764,103"
10772,010,Table condiments,liter,2022,7,"7,997,777","6,679,550","5,474,918","3,271,811","8,746,729","500,869","7,384,645","15,680,457"
10772,010,Table condiments,liter,2022,8,"7,384,645","6,387,206","5,614,394","2,913,389","8,527,783","503,772","6,734,192","15,640,864"
10772,010,Table condiments,liter,2022,9,"6,734,192","6,613,618","6,239,471","2,195,083","8,434,554","529,778","6,600,613","15,610,628"
10772,010,Table condiments,liter,2022,10,"6,600,613","6,201,060","5,662,674","2,345,494","8,008,168","448,410","5,738,319","15,362,277"
10772,010,Table condiments,liter,2022,11,"5,738,319","7,277,306","5,634,855","2,529,503","8,164,358","490,789","6,110,830","15,446,920"
10772,010,Table condiments,liter,2022,12,"6,110,830","6,898,443","6,268,615","2,944,503","9,213,118","562,660","4,727,833","15,434,278"
10772,010,Table condiments,liter,2023,1,"4,727,833","6,475,423","5,712,649","1,842,750","7,555,399","472,830","4,689,780","15,229,619"
10772,010,Table condiments,liter,2023,2,"4,689,780","7,151,832","5,096,662","2,349,719","7,446,381","454,516","5,653,434","15,727,953"
10772,010,Table condiments,liter,2023,3,"5,653,434","8,181,754","6,490,342","3,027,278","9,517,620","543,118","5,759,013","16,048,531"
10772,010,Table condiments,liter,2023,4,"5,759,013","6,629,959","5,114,768","2,476,527","7,591,294","446,953","5,878,893","15,958,695"
10772,010,Table condiments,liter,2023,5,"5,878,893","7,842,119","6,010,440","3,394,132","9,404,572","555,817","5,555,674","16,154,211"
10772,010,Table condiments,liter,2023,6,"5,555,674","7,575,881","6,050,023","3,094,712","9,144,735","519,223","5,286,152","15,908,247"
10772,010,Table condiments,liter,2023,7,"5,286,152","7,982,735","7,251,641","4,358,834","11,610,475","643,061","5,709,140","16,229,280"
10772,010,Table condiments,liter,2023,8,"5,709,140","9,314,088","7,870,527","4,244,352","12,114,879","639,660","6,129,432","16,870,868"
10772,010,Table condiments,liter,2023,9,"6,129,432","9,100,553","7,040,672","4,132,473","11,173,144","725,639","7,523,347","16,597,566"
10772,010,Table condiments,liter,2023,10,"7,523,347","8,191,450","7,076,754","4,515,143","11,591,897","646,276","6,889,260","16,714,820"
10772,010,Table condiments,liter,2023,11,"6,889,260","9,328,186","8,097,534","4,610,054","12,707,588","681,862","6,547,968","16,934,986"
10772,010,Table condiments,liter,2023,12,"6,547,968","8,341,150","8,321,407","3,872,706","12,194,112","696,452","5,640,839","16,619,086"
10772,010,Table condiments,liter,2024,1,"5,639,359","8,005,338","8,256,111","3,009,258","11,265,369","592,860","5,815,204","16,508,431"
10772,010,Table condiments,liter,2024,2,"5,815,204","8,674,173","7,009,095","3,410,778","10,419,873","554,500","7,109,095","16,516,591"
10772,010,Table condiments,liter,2024,3,"7,109,095","11,581,856","8,347,617","4,021,799","12,369,416","685,310","9,570,411","16,485,106"
10772,010,Table condiments,liter,2024,4,"9,570,411","7,950,715","6,131,803","3,753,998","9,885,801","605,843","10,473,399","16,223,370"
10772,010,Table condiments,liter,2024,5,"10,473,399","8,827,917","7,789,998","3,485,352","11,275,351","671,863","11,359,412","16,740,641"
10772,010,Table condiments,liter,2024,6,"11,359,412","7,149,152","7,090,078","3,883,125","10,973,203","629,491","11,332,737","16,804,681"
10772,010,Table condiments,liter,2024,7,"11,332,737","8,533,978","7,364,612","5,074,564","12,439,176","697,972","10,517,887","16,828,768"
10772,010,Table condiments,liter,2024,8,"10,517,887","8,078,228","7,797,220","4,667,002","12,464,223","712,144","9,856,040","16,870,460"
10772,010,Table condiments,liter,2024,9,"9,856,040","8,825,644","8,147,553","4,970,636","13,118,189","753,646","9,039,324","16,990,983"
10772,010,Table condiments,liter,2024,10,"9,039,324","8,621,291","10,848,170","4,101,812","14,949,982","768,651","8,880,162","16,856,699"
10772,010,Table condiments,liter,2024,11,"8,880,162","9,184,273","10,989,306","4,521,048","15,510,355","754,227","8,646,009","16,747,160"
10772,010,Table condiments,liter,2024,12,"8,646,009","7,662,035","8,984,171","3,467,322","12,451,493","686,305","7,221,330","16,142,841"
10772,010,Table condiments,liter,2025,1,"7,221,330","8,166,618","8,062,130","3,159,032","11,221,162","615,668","6,959,904","16,608,889"
10772,010,Table condiments,liter,2025,2,"6,959,904","8,982,296","8,623,418","3,461,065","12,084,483","653,121","8,297,614","16,348,334"
10772,010,Table condiments,liter,2025,3,"8,297,614","11,844,726","8,556,569","4,172,702","12,729,270","697,502","11,731,211","16,438,801"
10772,010,Table condiments,liter,2025,4,"11,731,211","8,447,421","7,576,298","3,686,322","11,262,619","612,918","11,699,809","16,523,817"
10772,010,Table condiments,liter,2025,5,11699808.6,8092864.44,6964492.88,3767282.87,10731775.75,555797.25,11546889.81,16756043.42
10772,010,Table condiments,liter,2025,6,11546889.81,7420433.46,6660264.48,3622686.54,10282951.02,565146.329,11687647.52,16639002.09
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,1,"4,305,603","8,623,415","15,778,308","493,321","16,271,629","489,182","4,824,234","8,838,774"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,2,"4,824,234","9,119,405","16,632,849","426,938","17,059,788","512,974","5,822,754","8,853,361"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,3,"5,822,754","9,134,862","15,846,816","677,115","16,523,931","517,197","6,521,327","8,845,967"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,4,"6,521,327","7,170,235","14,511,046","604,844","15,115,889","481,962","5,734,375","8,846,991"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,5,"5,734,375","6,928,154","11,953,433","721,833","12,675,267","420,765","6,089,308","8,834,494"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,6,"6,089,308","7,598,821","13,734,597","616,150","14,350,747","469,021","6,107,862","8,839,520"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,7,"6,107,862","6,244,983","11,886,299","612,768","12,499,066","409,700","5,919,119","8,839,516"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,8,"5,919,119","6,891,498","14,000,232","738,924","14,739,156","479,017","5,103,204","8,892,188"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,9,"5,103,204","8,715,801","17,048,736","545,447","17,594,183","550,708","4,688,088","8,847,610"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,10,"4,688,088","10,437,994","19,214,270","682,224","19,896,494","604,453","5,755,618","8,833,711"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,11,"5,755,618","9,369,189","15,531,378","777,258","16,308,636","530,870","7,607,508","8,842,985"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2021,12,"7,607,508","6,758,052","12,857,441","822,920","13,680,361","484,572","6,957,469","8,835,763"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,1,"6,957,469","6,725,766","13,410,499","491,852","13,902,351","493,776","6,243,893","8,840,243"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,2,"6,243,893","7,568,815","14,648,764","859,510","15,508,274","531,476","5,623,330","8,836,653"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,3,"5,623,330","8,073,229","14,966,363","433,012","15,399,375","539,583","6,099,953","8,832,244"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,4,"6,099,953","6,317,116","11,734,241","536,138","12,270,379","436,344","6,010,368","8,830,967"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,5,"6,010,368","7,441,608","13,862,751","493,381","14,356,132","490,508","6,237,068","8,834,135"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,6,"6,237,068","5,892,464","11,253,318","747,949","12,001,267","525,251","5,741,619","8,836,956"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,7,"5,741,619","6,703,540","12,604,912","554,746","13,159,658","488,931","5,453,203","8,831,638"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,8,"5,453,203","7,886,221","14,927,422","666,225","15,593,647","563,840","5,343,832","8,852,518"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,9,"5,343,832","7,932,549","15,397,221","458,131","15,855,352","553,678","5,021,746","8,841,722"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,10,"5,021,746","7,785,828","16,334,855","659,011","16,993,866","591,778","3,492,174","8,828,224"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,11,"3,492,174","9,143,253","15,393,199","995,033","16,388,232","573,871","5,282,535","9,031,689"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2022,12,"5,282,535","7,004,527","12,860,210","734,414","13,594,624","519,326","5,592,221","9,043,697"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,1,"5,592,221","7,360,333","14,238,469","548,903","14,787,372","547,978","5,455,172","9,032,352"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,2,"5,455,172","6,819,483","12,511,868","522,482","13,034,350","573,289","5,865,823","9,032,885"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,3,"5,865,823","6,601,399","12,790,035","997,166","13,787,201","540,837","5,273,671","9,032,887"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,4,"5,273,671","6,370,516","11,955,943","633,881","12,589,825","469,995","5,331,139","9,030,835"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,5,"5,331,139","7,427,231","13,446,638","1,012,376","14,459,015","553,050","5,227,076","9,046,265"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,6,"5,227,076","7,906,694","14,313,009","774,807","15,087,815","562,190","5,663,104","9,031,677"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,7,"5,663,104","7,367,390","12,375,052","900,868","13,275,920","548,789","4,648,510","9,044,274"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,8,"4,648,510","7,671,090","12,953,814","660,379","13,614,193","541,573","4,446,610","9,031,012"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,9,"4,446,610","8,974,184","15,126,633","699,861","15,826,494","611,984","4,543,758","9,035,145"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,10,"4,543,758","7,839,393","12,211,676","680,192","12,891,868","523,140","5,453,181","9,030,375"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,11,"5,453,181","7,752,909","12,766,017","742,027","13,508,045","544,695","4,839,483","9,038,055"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2023,12,"4,839,483","8,153,335","13,416,660","693,750","14,110,409","539,823","5,020,205","9,033,919"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,1,"5,020,205","8,186,929","13,407,532","664,561","14,072,093","530,149","5,160,977","9,031,576"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,2,"5,160,977","6,137,295","9,953,220","502,921","10,456,141","445,031","4,883,687","9,031,215"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,3,"4,883,687","9,110,978","15,035,837","768,275","15,804,113","596,906","5,069,899","9,032,942"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,4,"5,069,899","5,859,641","9,748,102","567,567","10,315,669","435,616","4,795,061","9,032,103"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,5,"4,795,061","7,281,075","12,247,005","679,484","12,926,489","519,867","4,303,984","9,035,653"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,6,"4,303,984","8,472,821","14,039,768","719,129","14,758,896","573,700","4,200,569","9,032,609"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,7,"4,200,569","7,607,346","12,088,218","874,361","12,962,579","527,614","4,268,027","9,034,110"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,8,"4,268,027","10,250,685","16,508,664","1,018,230","17,526,895","669,740","4,315,352","9,034,257"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,9,"4,315,352","10,475,942","16,224,853","1,210,058","17,434,912","680,387","4,939,704","9,033,996"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,10,"4,939,704","8,037,586","18,441,245","897,820","19,339,065","654,386","4,910,461","9,037,535"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,11,"4,910,461","9,415,710","20,326,992","994,617","21,321,609","721,756","4,898,270","9,210,952"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2024,12,"4,898,270","9,563,838","16,268,402","830,249","17,098,651","605,616","5,056,878","9,038,018"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2025,1,"5,056,878","8,930,191","14,086,419","707,373","14,793,792","579,941","6,355,523","9,028,595"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2025,2,"6,355,523","8,457,370","16,576,535","694,869","17,271,403","687,376","6,593,872","9,029,021"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2025,3,"6,593,872","9,547,276","16,686,872","887,177","17,574,050","709,476","7,412,159","9,033,509"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2025,4,"7,412,159","8,022,771","12,161,791","858,540","13,020,331","523,043","8,009,653","9,386,320"
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2025,5,8009653.04,6438654.9,10731857.68,689045.96,11420903.64,470366.843,5247737.44,9034660.1
10773,010,"Soy sauce, fermented soybean paste, dark soy sauce",liter,2025,6,5247737.44,7267448.29,11535746.81,908726.92,12444473.73,506896.006,5044356.69,9032469.16
10774,010,Monosodium glutamate,ton,2021,1,"13,695","20,356","16,484","4,197","20,681","1,615,667","15,579","30,900"
10774,010,Monosodium glutamate,ton,2021,2,"15,579","19,268","16,232","3,656","19,888","1,469,179","16,233","30,900"
10774,010,Monosodium glutamate,ton,2021,3,"16,233","23,133","18,320","3,133","21,453","1,594,056","19,675","30,900"
10774,010,Monosodium glutamate,ton,2021,4,"19,675","20,035","17,181","3,639","20,820","1,506,223","19,880","30,900"
10774,010,Monosodium glutamate,ton,2021,5,"19,880","20,247","15,502","4,716","20,218","1,456,310","21,709","30,900"
10774,010,Monosodium glutamate,ton,2021,6,"21,709","18,988","16,936","5,195","22,131","1,578,229","20,949","30,900"
10774,010,Monosodium glutamate,ton,2021,7,"20,949","19,117","14,802","4,759","19,561","1,368,667","22,078","30,900"
10774,010,Monosodium glutamate,ton,2021,8,"22,078","18,741","16,917","4,424","21,341","1,563,321","20,103","30,900"
10774,010,Monosodium glutamate,ton,2021,9,"20,103","21,379","17,129","4,695","21,824","1,587,061","20,862","30,900"
10774,010,Monosodium glutamate,ton,2021,10,"20,862","18,481","15,988","4,602","20,590","1,741,180","19,384","30,900"
10774,010,Monosodium glutamate,ton,2021,11,"19,384","20,889","17,161","5,624","22,786","1,936,869","18,581","30,900"
10774,010,Monosodium glutamate,ton,2021,12,"18,581","22,238","18,432","5,953","24,385","2,015,138","17,772","30,900"
10774,010,Monosodium glutamate,ton,2022,1,"17,772","21,165","17,734","4,301","22,035","1,886,273","17,184","30,900"
10774,010,Monosodium glutamate,ton,2022,2,"17,184","16,311","15,375","4,870","20,245","1,699,439","14,311","30,900"
10774,010,Monosodium glutamate,ton,2022,3,"14,311","23,398","16,802","5,275","22,077","1,865,683","16,402","30,900"
10774,010,Monosodium glutamate,ton,2022,4,"16,402","19,657","16,486","4,677","21,163","1,815,538","16,074","30,900"
10774,010,Monosodium glutamate,ton,2022,5,"16,074","22,623","17,641","5,317","22,958","1,988,847","16,209","30,900"
10774,010,Monosodium glutamate,ton,2022,6,"16,209","22,644","17,253","5,420","22,673","1,966,332","16,883","30,900"
10774,010,Monosodium glutamate,ton,2022,7,"16,883","20,766","14,964","7,414","22,378","1,812,770","16,479","30,900"
10774,010,Monosodium glutamate,ton,2022,8,"16,479","22,573","17,256","6,047","23,303","1,963,472","17,038","30,900"
10774,010,Monosodium glutamate,ton,2022,9,"17,038","21,912","16,749","5,944","22,693","1,964,438","17,500","30,900"
10774,010,Monosodium glutamate,ton,2022,10,"17,500","17,694","13,920","7,597","21,517","1,832,647","15,726","30,900"
10774,010,Monosodium glutamate,ton,2022,11,"15,726","22,666","16,521","5,855","22,376","1,848,631","18,488","30,900"
10774,010,Monosodium glutamate,ton,2022,12,"18,488","21,746","16,926","6,371","23,298","1,885,987","18,959","30,900"
10774,010,Monosodium glutamate,ton,2023,1,"18,959","18,771","17,804","4,847","22,651","1,890,869","16,269","31,320"
10774,010,Monosodium glutamate,ton,2023,2,"16,269","19,389","15,834","4,573","20,407","1,661,104","16,388","31,320"
10774,010,Monosodium glutamate,ton,2023,3,"16,388","22,867","16,367","6,354","22,721","1,820,542","18,318","31,320"
10774,010,Monosodium glutamate,ton,2023,4,"18,318","17,803","15,721","5,681","21,402","1,721,083","16,498","31,320"
10774,010,Monosodium glutamate,ton,2023,5,"16,498","23,648","18,580","6,017","24,597","1,989,098","17,255","31,320"
10774,010,Monosodium glutamate,ton,2023,6,"17,255","22,174","16,571","5,478","22,049","1,843,778","18,450","31,320"
10774,010,Monosodium glutamate,ton,2023,7,"18,450","22,691","15,562","5,187","20,749","1,712,637","21,560","31,320"
10774,010,Monosodium glutamate,ton,2023,8,"21,560","19,416","17,082","4,273","21,355","1,766,689","20,356","31,320"
10774,010,Monosodium glutamate,ton,2023,9,"20,356","21,037","15,665","5,144","20,809","1,701,068","21,619","31,320"
10774,010,Monosodium glutamate,ton,2023,10,"21,619","19,134","16,228","4,765","20,992","1,856,012","20,549","31,320"
10774,010,Monosodium glutamate,ton,2023,11,"20,549","17,528","17,320","4,552","21,872","1,983,052","16,887","31,320"
10774,010,Monosodium glutamate,ton,2023,12,"16,887","21,692","17,246","4,584","21,830","1,963,364","16,036","31,320"
10774,010,Monosodium glutamate,ton,2024,1,"16,036","24,164","16,647","4,835","21,483","1,962,957","17,377","31,320"
10774,010,Monosodium glutamate,ton,2024,2,"17,377","18,345","16,421","4,085","20,506","1,850,072","14,442","31,320"
10774,010,Monosodium glutamate,ton,2024,3,"14,442","23,559","15,854","7,036","22,890","1,930,846","15,005","31,320"
10774,010,Monosodium glutamate,ton,2024,4,"15,005","21,577","16,298","6,862","23,160","1,997,516","13,065","31,320"
10774,010,Monosodium glutamate,ton,2024,5,"13,065","22,706","16,757","6,308","23,065","2,059,364","12,911","31,320"
10774,010,Monosodium glutamate,ton,2024,6,"12,911","22,257","16,516","3,881","20,397","1,889,337","15,020","31,320"
10774,010,Monosodium glutamate,ton,2024,7,"15,020","23,844","16,409","4,307","20,716","1,721,403","19,439","31,320"
10774,010,Monosodium glutamate,ton,2024,8,"19,439","22,097","15,421","4,749","20,170","1,751,583","20,932","31,320"
10774,010,Monosodium glutamate,ton,2024,9,"20,932","22,588","16,907","4,948","21,856","1,820,146","21,354","31,320"
10774,010,Monosodium glutamate,ton,2024,10,"21,354","20,434","16,622","5,790","22,411","1,882,226","18,868","31,320"
10774,010,Monosodium glutamate,ton,2024,11,"18,868","18,428","18,153","6,304","24,457","1,931,055","12,200","31,320"
10774,010,Monosodium glutamate,ton,2024,12,"12,200","22,108","16,815","6,545","23,360","1,969,688","12,750","31,320"
10774,010,Monosodium glutamate,ton,2025,1,"12,750","23,241","17,515","5,979","23,494","1,857,608","12,695","31,320"
10774,010,Monosodium glutamate,ton,2025,2,"12,994","19,240","16,023","5,358","21,381","1,826,259","11,223","31,320"
10774,010,Monosodium glutamate,ton,2025,3,"11,223","23,794","16,946","4,919","21,865","1,833,444","13,700","31,320"
10774,010,Monosodium glutamate,ton,2025,4,"13,700","22,424","16,587","6,684","23,271","1,900,898","13,466","31,320"
10774,010,Monosodium glutamate,ton,2025,5,13465.648,22806.98,17019.543,6114.3,23133.843,1940452.468,13945.493,31320
10774,010,Monosodium glutamate,ton,2025,6,13945.493,22886.772,17379.363,3919.72,21299.083,1825801.741,15023.286,31320
